全国地方公共団体コード,ID,地方公共団体名,種別,町字ID,所在地_都道府県,所在地_市区町村,所在地_町字,所在地_番地以下,建物名等（方書）,緯度,経度,口径,備考
372081,1000140304,香川県三豊市,消火栓,0004,香川県,三豊市,高瀬町上勝間,,,34.16993606,133.7363497,75,地下式消火栓
372081,1000140305,香川県三豊市,消火栓,0004,香川県,三豊市,高瀬町上勝間,,,34.17082312,133.7378206,75,地下式消火栓
372081,1000140306,香川県三豊市,消火栓,0004,香川県,三豊市,高瀬町上勝間,,,34.1653969,133.7304834,75,地下式消火栓
372081,1000140307,香川県三豊市,消火栓,0004,香川県,三豊市,高瀬町上勝間,,,34.18424748,133.7325081,75,地下式消火栓
372081,1000140308,香川県三豊市,防火水そう,0004,香川県,三豊市,高瀬町上勝間,2239-1,,34.17840931,133.7319331,,防火水槽（蓋有）
372081,1000140309,香川県三豊市,防火水そう,0004,香川県,三豊市,高瀬町上勝間,528-2,,34.17224571,133.7296488,,防火水槽（蓋有）;私有地（倉庫内）
372081,1000140310,香川県三豊市,防火水そう,0004,香川県,三豊市,高瀬町上勝間,615,,34.17017549,133.728842,,防火水槽（蓋有）
372081,1000140311,香川県三豊市,防火水そう,0004,香川県,三豊市,高瀬町上勝間,1276-1,,34.17385382,133.7355967,,防火水槽（蓋有）
372081,1000140312,香川県三豊市,,0004,香川県,三豊市,高瀬町上勝間,813-1,,34.167884,133.7346709,,;私有地
372081,1000140313,香川県三豊市,,0004,香川県,三豊市,高瀬町上勝間,2236-4,,34.17818534,133.7322194,,0
372081,1000140314,香川県三豊市,プール,0005,香川県,三豊市,高瀬町上高瀬,783-8,,34.1920956,133.7266375,,プール;上高瀬小学校プール
372081,1000140315,香川県三豊市,河川・溝等,0005,香川県,三豊市,高瀬町上高瀬,29-2地先,,34.19516836,133.7183032,,川
372081,1000140316,香川県三豊市,濠・池等,0005,香川県,三豊市,高瀬町上高瀬,1500,,34.18106568,133.7216845,,池
372081,1000140317,香川県三豊市,濠・池等,0005,香川県,三豊市,高瀬町上高瀬,2395-1,,34.18566441,133.7330663,,池
372081,1000140318,香川県三豊市,濠・池等,0005,香川県,三豊市,高瀬町上高瀬,3569-1,,34.19059395,133.7324614,,池
372081,1000140319,香川県三豊市,濠・池等,0005,香川県,三豊市,高瀬町上高瀬,2596,,34.19041721,133.742391,,池
372081,1000140320,香川県三豊市,濠・池等,0005,香川県,三豊市,高瀬町上高瀬,3439-2,,34.19052681,133.7403482,,池;登山道より進入。道幅狭い。
372081,1000140321,香川県三豊市,濠・池等,0005,香川県,三豊市,高瀬町上高瀬,3105,,34.19410139,133.7419524,,池
372081,1000140322,香川県三豊市,濠・池等,0005,香川県,三豊市,高瀬町上高瀬,579,,34.19838678,133.7231908,,池
372081,1000140323,香川県三豊市,濠・池等,0005,香川県,三豊市,高瀬町上高瀬,4467,,34.20111113,133.7349812,,池
