所管課,全国地方公共団体コード,ID,名称,名称（カナ）,名称（英字）,説明,緯度,経度,座標参照系,座標参照系コード,ゴミ種類,地区名,ゴミ収集日,自治体のページURL,注意事項
環境衛生課,372081,100002100100,楠井団地,クスイダンチ,Kusui apartment complex,,34.1934986,133.720439,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,高瀬町A地区,毎週月・木、第１・３水,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100101,黒島,クロジマ,Kurojima,,34.1599281,133.738687,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,高瀬町A地区,毎週月・木、第１・３水,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100102,警察官舎,ケイサツカンシャ,police house,,34.1746288,133.722060,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,高瀬町A地区,毎週月・木、第１・３水,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100103,警察官舎,ケイサツカンシャ,police house,,34.1750665,133.723465,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,高瀬町A地区,毎週月・木、第１・３水,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100104,琴浦,コトウラ,Kotoura,,34.1747862,133.801332,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,高瀬町A地区,毎週月・木、第１・３水,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100105,コモンズ高瀬,コモンズタカセ,Komonnzu Takase,,34.18037,133.71879,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,高瀬町A地区,毎週月・木、第１・３水,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100106,茶雅台,サカノダイ,Sakanodai,,34.1642530,133.733568,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,高瀬町A地区,毎週月・木、第１・３水,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100107,沺,サコ,Sako,,34.1750699,133.715492,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,高瀬町A地区,毎週月・木、第１・３水,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100108,沺,サコ,Ssako,,34.1739192,133.717512,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,高瀬町A地区,毎週月・木、第１・３水,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100109,下土井,シモドイ,Shimodoi,,34.1804286,133.724550,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,高瀬町A地区,毎週月・木、第１・３水,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100110,下土井,シモドイ,Shimodoi,,34.1797748,133.722294,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,高瀬町A地区,毎週月・木、第１・３水,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100111,下土井,シモドイ,Shimodoi,,34.1818309,133.719252,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,高瀬町A地区,毎週月・木、第１・３水,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100112,杉庄,スギショウ,Sugisyou,,34.1714592,133.748461,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,高瀬町A地区,毎週月・木、第１・３水,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100113,杉庄,スギショウ,Sugisyou,,34.1742832,133.752894,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,高瀬町A地区,毎週月・木、第１・３水,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100114,須の又,スノマタ,Sunomata,,34.1735660,133.726677,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,高瀬町A地区,毎週月・木、第１・３水,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100115,田井,タイ,Tai,,34.1856139,133.727593,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,高瀬町A地区,毎週月・木、第１・３水,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100116,田井・山奥,タイ・ヤマオク,Tai・Yamaoku,,34.1851059,133.728427,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,高瀬町A地区,毎週月・木、第１・３水,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100117,高木,タカギ,Takagi,,34.1894148,133.716434,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,高瀬町A地区,毎週月・木、第１・３水,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100118,高口,タカクチ,Takakuchi,,34.1769396,133.724028,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,高瀬町A地区,毎週月・木、第１・３水,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100119,たかみ荘,タカミソウ,Takamisou,,34.18045,133.7235,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,高瀬町A地区,毎週月・木、第１・３水,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100120,長法寺,チョウホウジ,Tyouhouji,,34.1845884,133.721802,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,高瀬町A地区,毎週月・木、第１・３水,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100121,長法寺（井手の上）,チョウホウジ（イデノウエ）,Tyouhouji（idenoue）,,34.1812489,133.720961,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,高瀬町A地区,毎週月・木、第１・３水,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100122,つるや団地,ツルヤダンチ,Tsuruya apartment complex,,34.1783454,133.721616,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,高瀬町A地区,毎週月・木、第１・３水,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100123,寺前,テラマエ,Tearamae,,34.1772546,133.713205,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,高瀬町A地区,毎週月・木、第１・３水,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100124,道音寺,ドウオンジ,Douonnji,,34.1726487,133.712870,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,高瀬町A地区,毎週月・木、第１・３水,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100125,道音寺,ドウオンジ,Douonnji,,34.1725976,133.712502,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,高瀬町A地区,毎週月・木、第１・３水,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100126,東善,トウゼン,Touzenn,,34.1729190,133.774360,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,高瀬町A地区,毎週月・木、第１・３水,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100127,中組,ナカグミ,Nakagumi,,34.1727081,133.723386,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,高瀬町A地区,毎週月・木、第１・３水,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100128,中林,ナカバヤシ,Nakabayashi,,34.1916906,133.720170,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,高瀬町A地区,毎週月・木、第１・３水,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100129,南山,ナンザン,Nannzann,,34.1610556,133.777967,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,高瀬町A地区,毎週月・木、第１・３水,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100130,西股西,ニシマタニシ,Nishimatanishi,,34.1709605,133.763859,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,高瀬町A地区,毎週月・木、第１・３水,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100131,西股東,ニシマタヒガシ,Nishimatahigashi,,34.1707887,133.763885,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,高瀬町A地区,毎週月・木、第１・３水,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100132,西森,ニシモリ,Nishimori,,34.1755792,133.768958,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,高瀬町A地区,毎週月・木、第１・３水,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100133,西森,ニシモリ,Nishimori,,34.1748274,133.765879,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,高瀬町A地区,毎週月・木、第１・３水,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100134,原組,ハラグミ,Haragumi,,34.1734764,133.719425,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,高瀬町A地区,毎週月・木、第１・３水,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100135,原下,ハラシモ,Harashimo,,34.1709891,133.797593,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,高瀬町A地区,毎週月・木、第１・３水,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100136,原下,ハラシモ,Harashimo,,34.1680472,133.802511,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,高瀬町A地区,毎週月・木、第１・３水,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100137,原団地,ハラダンチ,Hara apartment complex,,34.1747407,133.718947,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,高瀬町A地区,毎週月・木、第１・３水,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100138,ピュアハイツ,ピュアハイツ,pure Heights,,34.1796613,133.710856,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,高瀬町A地区,毎週月・木、第１・３水,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100139,ファミリーズマンション,ファミリーズマンション,Famiiy's apartment,,34.1819362,133.718629,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,高瀬町A地区,毎週月・木、第１・３水,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100140,フジハイツ,フジハイツ,Fuji Heights,,34.1802773,133.711183,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,高瀬町A地区,毎週月・木、第１・３水,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100141,法事,ホウジ,Houji,,34.1786823,133.721985,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,高瀬町A地区,毎週月・木、第１・３水,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100142,本村西・本村東,ホンムラニシ・ホンムラヒガシ,Honnmuranisi・Honnmurahigashi,,34.1662646,133.744814,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,高瀬町A地区,毎週月・木、第１・３水,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100143,前側,マエガワ,Maegawa,,34.1898583,133.770718,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,高瀬町A地区,毎週月・木、第１・３水,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100144,増原,マシワラ,Mashiwara,,34.1882773,133.765084,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,高瀬町A地区,毎週月・木、第１・３水,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100145,マドカハイツ,マドカハイツ,Madoka haitsu,,34.1791354,133.711818,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,高瀬町A地区,毎週月・木、第１・３水,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
